order_id,customer_id,product_id,product_name,product_family,order_date,status,quantity,unit_price,amount,region,forecast_quarter,notes
SO-1000399,Dealer-D047,PROD-D9,Model D9 Bulldozer,Dozers,2026-04-08,Shipped,10,489915.4821552694,4899154.821552694,Asia Pacific,Q1-2026,Affect difference world deep against mean but represent.
SO-1000400,Dealer-D013,PROD-3500,Model 3500 Engine,Engines,2026-02-03,Booked,12,127218.3651793355,1526620.382152026,Africa,Q3-2026,Heart policy side perhaps order.
SO-1000401,Dealer-D031,PROD-D9,Model D9 Bulldozer,Dozers,2026-02-07,In Production,10,228539.7754049882,2285397.7540498823,Africa,Q2-2026,Product president after ready indicate.
SO-1000402,Dealer-D025,PROD-D10,Model D10 Bulldozer,Dozers,2026-04-04,Delivered,4,239986.50524630514,959946.0209852206,Europe,Q1-2026,Buy education reduce day rate act inside big.
SO-1000403,Dealer-D016,PROD-3600,Model 3600 Engine,Engines,2026-05-02,Scheduled,1,111812.78568590341,111812.78568590341,South America,Q4-2026,Establish paper case store bit responsibility brother box blood cup.
SO-1000404,Dealer-D021,PROD-980,Model 980 Wheel Loader,Loaders,2026-04-04,Invoiced,6,190207.28281200302,1141243.696872018,Africa,Q4-2026,Sing story win group important civil.
SO-1000405,Dealer-D016,PROD-380,Model 380F Excavator,Excavators,2026-04-15,In Production,5,141908.94786579302,709544.7393289651,North America,Q2-2026,Many debate value former able public trade structure protect chance.
SO-1000406,Dealer-D009,PROD-390,Model 390F Excavator,Excavators,2026-03-27,Booked,6,384031.5041691262,2304189.025014757,Europe,Q2-2026,Single avoid rich toward popular.
SO-1000407,Dealer-D033,PROD-3600,Model 3600 Engine,Engines,2026-03-12,Delivered,1,154328.5812716269,154328.5812716269,Asia Pacific,Q4-2026,Write fast less between company always fact soon fine.
SO-1000408,Dealer-D018,PROD-3500,Model 3500 Engine,Engines,2026-01-28,On Hold,12,387220.55752587016,4646646.690310442,South America,Q3-2026,Believe serve animal system professional.
SO-1000409,Dealer-D050,PROD-D6,Model D6 Bulldozer,Dozers,2026-02-25,Delivered,1,226314.90257772725,226314.90257772725,Africa,Q1-2026,Forget thus western environmental run head.
SO-1000410,Dealer-D037,PROD-980,Model 980 Wheel Loader,Loaders,2026-06-19,Invoiced,1,437650.5587095959,437650.5587095959,Europe,Q2-2026,Consumer husband while even history surface son power.
SO-1000411,Dealer-D034,PROD-D6,Model D6 Bulldozer,Dozers,2026-03-08,Back Ordered,8,267454.4341439458,2139635.4731515665,South America,Q1-2026,Both receive around wall city indeed.
SO-1000412,Dealer-D004,PROD-3500,Model 3500 Engine,Engines,2026-02-21,Delivered,2,93815.10220604949,187630.20441209897,North America,Q3-2026,Lot notice just particularly single particularly television they road through.
SO-1000413,Dealer-D047,PROD-D6,Model D6 Bulldozer,Dozers,2026-06-28,In Production,10,418491.1717342122,4184911.717342122,Europe,Q2-2026,Turn both in animal energy fire relate question should.
SO-1000414,Dealer-D008,PROD-3500,Model 3500 Engine,Engines,2026-04-23,Booked,10,291913.08156165463,2919130.815616546,North America,Q3-2026,Rich difference what their mind read peace item risk loss.
SO-1000415,Dealer-D035,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-06,Submitted,3,198570.177642022,595710.532926066,South America,Q3-2026,Chance step throughout party activity various measure light.
SO-1000416,Dealer-D017,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-22,Delivered,8,123929.07947258417,991432.6357806734,Europe,Q4-2026,Thank avoid man drive wife anyone development poor idea.
SO-1000417,Dealer-D019,PROD-D9,Model D9 Bulldozer,Dozers,2026-06-21,Booked,2,459243.27665864443,918486.5533172889,Asia Pacific,Q1-2026,Bad know of because material firm wonder.
SO-1000418,Dealer-D029,PROD-950,Model 950 Wheel Loader,Loaders,2026-06-14,Scheduled,1,479951.6861471304,479951.6861471304,Africa,Q4-2026,Bill include news a.
SO-1000419,Dealer-D044,PROD-950,Model 950 Wheel Loader,Loaders,2026-06-17,Shipped,1,426389.4153435378,426389.4153435378,North America,Q1-2026,Social white point three none.
SO-1000420,Dealer-D023,PROD-980,Model 980 Wheel Loader,Loaders,2026-06-21,Scheduled,5,177882.93307027794,889414.6653513897,Africa,Q4-2026,Wear guy approach development lawyer nice people list price.
SO-1000421,Dealer-D014,PROD-980,Model 980 Wheel Loader,Loaders,2026-04-06,Booked,3,365420.9142580997,1096262.742774299,North America,Q1-2026,Box service develop game stop who factor miss reduce.
SO-1000422,Dealer-D012,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-30,Booked,12,340490.460384735,4085885.5246168203,Africa,Q2-2026,To manage state score important.
SO-1000423,Dealer-D006,PROD-380,Model 380F Excavator,Excavators,2026-05-26,Draft,6,236082.43863048163,1416494.6317828898,South America,Q1-2026,Particularly could us hotel lead sit response.
SO-1000424,Dealer-D007,PROD-D6,Model D6 Bulldozer,Dozers,2026-04-07,In Production,4,130592.72269768169,522370.89079072676,North America,Q1-2026,Serious another plan public but.
SO-1000425,Dealer-D002,PROD-980,Model 980 Wheel Loader,Loaders,2026-05-02,Shipped,1,278663.7733993374,278663.7733993374,Africa,Q2-2026,Leader operation mean white above save network item one.
SO-1000426,Dealer-D035,PROD-380,Model 380F Excavator,Excavators,2026-03-28,Shipped,2,252627.11772418662,505254.23544837325,Europe,Q2-2026,Sit travel reality community spring billion price paper focus thing.
SO-1000427,Dealer-D032,PROD-3600,Model 3600 Engine,Engines,2026-02-12,Shipped,8,419145.83966624044,3353166.7173299235,Asia Pacific,Q4-2026,Woman trouble several event white wife laugh card include.
SO-1000428,Dealer-D006,PROD-980,Model 980 Wheel Loader,Loaders,2026-01-10,Delivered,8,421163.1265909238,3369305.0127273905,Africa,Q2-2026,Federal reduce team Republican very plan cut person fact generation.
SO-1000429,Dealer-D017,PROD-3500,Model 3500 Engine,Engines,2026-03-15,Scheduled,3,156867.4873262228,470602.46197866835,Asia Pacific,Q4-2026,Wonder practice when mean reason follow.
SO-1000430,Dealer-D016,PROD-D9,Model D9 Bulldozer,Dozers,2026-02-01,In Production,1,136922.00378379473,136922.00378379473,South America,Q2-2026,Set no old wall report.
SO-1000431,Dealer-D036,PROD-3600,Model 3600 Engine,Engines,2026-01-13,Draft,12,357741.5562090644,4292898.674508773,South America,Q1-2026,Experience suggest space mission agent certainly prove customer seek claim.
SO-1000432,Dealer-D011,PROD-D6,Model D6 Bulldozer,Dozers,2026-01-25,Submitted,5,212177.31802435007,1060886.5901217503,North America,Q1-2026,Raise chair artist six daughter must grow.
SO-1000433,Dealer-D024,PROD-D10,Model D10 Bulldozer,Dozers,2026-04-20,Scheduled,10,294787.90007823537,2947879.000782354,North America,Q2-2026,Bill test science ten score night down six sometimes.
SO-1000434,Dealer-D032,PROD-D9,Model D9 Bulldozer,Dozers,2026-03-03,On Hold,10,188455.59026507684,1884555.9026507684,Africa,Q2-2026,Realize another high indicate small rate whole.
SO-1000435,Dealer-D048,PROD-D10,Model D10 Bulldozer,Dozers,2026-03-26,Scheduled,5,249697.10259151028,1248485.5129575515,South America,Q1-2026,Actually edge per sit thank.
SO-1000436,Dealer-D017,PROD-3600,Model 3600 Engine,Engines,2026-02-11,Scheduled,4,462420.1180019814,1849680.4720079256,North America,Q2-2026,Treatment relate positive sense national owner simply.
SO-1000437,Dealer-D049,PROD-390,Model 390F Excavator,Excavators,2026-03-23,Shipped,4,312407.5205537912,1249630.0822151648,Asia Pacific,Q1-2026,Family concern radio cost community message.
SO-1000438,Dealer-D013,PROD-320,Model 320 Excavator,Excavators,2026-01-19,Delivered,4,269322.99875241925,1077291.995009677,Asia Pacific,Q1-2026,American evidence enough claim suffer accept letter visit.
SO-1000439,Dealer-D018,PROD-320,Model 320 Excavator,Excavators,2026-05-11,Shipped,2,462749.26632118825,925498.5326423765,Asia Pacific,Q1-2026,Child follow anything usually past.
SO-1000440,Dealer-D012,PROD-3500,Model 3500 Engine,Engines,2026-03-04,Invoiced,3,245162.44909417102,735487.347282513,Europe,Q4-2026,Make of group six fish detail contain.
SO-1000441,Dealer-D036,PROD-320,Model 320 Excavator,Excavators,2026-04-28,Shipped,8,202649.1342763027,1621193.0742104216,Africa,Q2-2026,Skill city myself idea glass.
SO-1000442,Dealer-D001,PROD-3500,Model 3500 Engine,Engines,2026-01-25,In Production,6,353190.3034028404,2119141.8204170424,Africa,Q3-2026,Professional former family wear peace little.
SO-1000443,Dealer-D028,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-24,Delivered,4,133888.91218428855,535555.6487371542,Europe,Q2-2026,Statement wonder across protect knowledge toward party perform where radio.
SO-1000444,Dealer-D026,PROD-980,Model 980 Wheel Loader,Loaders,2026-06-10,Booked,12,267170.5560476843,3206046.6725722114,Asia Pacific,Q4-2026,High someone box either rich agency might side.
SO-1000445,Dealer-D026,PROD-3600,Model 3600 Engine,Engines,2026-05-22,Shipped,1,454079.8472832586,454079.8472832586,Africa,Q2-2026,Sort knowledge analysis together court message way cold what Mrs.
SO-1000446,Dealer-D024,PROD-3600,Model 3600 Engine,Engines,2026-01-26,Draft,5,142691.01614463277,713455.0807231639,South America,Q2-2026,Phone decision picture defense.
SO-1000447,Dealer-D009,PROD-980,Model 980 Wheel Loader,Loaders,2026-03-20,Booked,8,224462.81967755302,1795702.5574204242,South America,Q4-2026,Structure day stock these scientist itself stage authority rather.
SO-1000448,Dealer-D020,PROD-380,Model 380F Excavator,Excavators,2026-01-12,Back Ordered,10,396385.98028568923,3963859.8028568923,Europe,Q2-2026,Learn forward beautiful approach some.
SO-1000449,Dealer-D044,PROD-950,Model 950 Wheel Loader,Loaders,2026-04-10,Invoiced,6,98669.75655801053,592018.5393480632,Africa,Q3-2026,Audience start treat imagine later identify first hope brother accept.
SO-1000450,Dealer-D040,PROD-980,Model 980 Wheel Loader,Loaders,2026-02-17,Invoiced,3,203001.97372695146,609005.9211808543,Europe,Q1-2026,As second animal summer group me face rate paper example unit.
SO-1000451,Dealer-D048,PROD-980,Model 980 Wheel Loader,Loaders,2026-03-10,Delivered,3,124474.89859864503,373424.6957959351,Africa,Q1-2026,House produce listen mouth carry hospital something nation.
SO-1000452,Dealer-D015,PROD-380,Model 380F Excavator,Excavators,2026-04-03,Draft,6,145285.6379235888,871713.8275415328,Africa,Q1-2026,Fear thought whole term possible whatever.
SO-1000453,Dealer-D011,PROD-950,Model 950 Wheel Loader,Loaders,2026-03-13,Scheduled,10,382434.57932716864,3824345.7932716864,South America,Q4-2026,Network never but above.
SO-1000454,Dealer-D038,PROD-980,Model 980 Wheel Loader,Loaders,2026-02-03,Submitted,12,419738.7064005299,5036864.476806358,Europe,Q2-2026,Hour natural be decide scientist rise deep town surface central.
SO-1000455,Dealer-D031,PROD-380,Model 380F Excavator,Excavators,2026-01-01,Booked,8,320262.4386442112,2562099.5091536897,South America,Q1-2026,Determine strong create consider son system.
SO-1000456,Dealer-D022,PROD-D9,Model D9 Bulldozer,Dozers,2026-05-12,On Hold,2,377434.0119648599,754868.0239297198,North America,Q2-2026,Leave near fact attack better rise maintain former campaign pretty.
SO-1000457,Dealer-D034,PROD-950,Model 950 Wheel Loader,Loaders,2026-05-16,Draft,3,269245.4031148612,807736.2093445837,Asia Pacific,Q1-2026,Expect attorney cover magazine foreign.
SO-1000458,Dealer-D002,PROD-D10,Model D10 Bulldozer,Dozers,2026-05-19,Delivered,5,377605.51600828883,1888027.5800414442,Asia Pacific,Q1-2026,Really charge note space when collection finish.
SO-1000459,Dealer-D042,PROD-950,Model 950 Wheel Loader,Loaders,2026-03-27,Submitted,5,111580.32496386056,557901.6248193028,Asia Pacific,Q4-2026,Republican political everybody growth quickly former lose.
SO-1000460,Dealer-D023,PROD-980,Model 980 Wheel Loader,Loaders,2026-05-17,Invoiced,1,376113.314417821,376113.314417821,Africa,Q4-2026,Grow figure necessary compare parent success teach cause Mrs.
SO-1000461,Dealer-D022,PROD-D6,Model D6 Bulldozer,Dozers,2026-04-29,Delivered,6,298766.6940732571,1792600.1644395427,Europe,Q2-2026,Safe phone road throughout support place spend.
SO-1000462,Dealer-D008,PROD-320,Model 320 Excavator,Excavators,2026-03-11,In Production,5,176607.77983422874,883038.8991711438,North America,Q3-2026,If operation trade necessary myself your line simple hand development.
SO-1000463,Dealer-D018,PROD-D10,Model D10 Bulldozer,Dozers,2026-02-26,Scheduled,4,426862.63382844854,1707450.5353137942,Europe,Q2-2026,Run fact let member however maybe production summer southern pass.
SO-1000464,Dealer-D046,PROD-D9,Model D9 Bulldozer,Dozers,2026-06-29,Draft,12,103644.69927825802,1243736.3913390962,Asia Pacific,Q4-2026,Serious cell city not not the.
SO-1000465,Dealer-D023,PROD-980,Model 980 Wheel Loader,Loaders,2026-02-02,Submitted,5,162900.64244034715,814503.2122017357,Africa,Q2-2026,Save low grow despite maintain as.
SO-1000466,Dealer-D020,PROD-380,Model 380F Excavator,Excavators,2026-06-28,Delivered,2,205788.59900614744,411577.1980122949,Africa,Q2-2026,Doctor protect military social hold truth thing always.
SO-1000467,Dealer-D044,PROD-320,Model 320 Excavator,Excavators,2026-05-18,Back Ordered,8,394968.1751204232,3159745.4009633856,South America,Q2-2026,Billion why plant event score official now heavy.
SO-1000468,Dealer-D036,PROD-3500,Model 3500 Engine,Engines,2026-06-24,Invoiced,10,282744.24246208824,2827442.4246208826,South America,Q1-2026,Half president structure might heavy trade might good.
SO-1000469,Dealer-D030,PROD-380,Model 380F Excavator,Excavators,2026-01-23,Submitted,6,126391.64062677193,758349.8437606315,South America,Q1-2026,Main lot page maybe catch close baby poor.
SO-1000470,Dealer-D008,PROD-3600,Model 3600 Engine,Engines,2026-02-26,Submitted,5,124069.67316480863,620348.3658240432,Europe,Q1-2026,Change church own stage produce increase.
SO-1000471,Dealer-D003,PROD-D6,Model D6 Bulldozer,Dozers,2026-04-14,Back Ordered,2,57212.6704048054,114425.3408096108,Africa,Q1-2026,Result loss long decision claim street against amount.
SO-1000472,Dealer-D022,PROD-3600,Model 3600 Engine,Engines,2026-05-07,Invoiced,5,227340.5687485264,1136702.8437426318,Asia Pacific,Q4-2026,Or care mention three chair coach two might if wide.
SO-1000473,Dealer-D023,PROD-D10,Model D10 Bulldozer,Dozers,2026-03-14,Booked,5,291803.22357943153,1459016.1178971576,Asia Pacific,Q1-2026,These road start water.
SO-1000474,Dealer-D041,PROD-320,Model 320 Excavator,Excavators,2026-04-20,In Production,2,430236.8841380456,860473.7682760912,Asia Pacific,Q4-2026,Last yeah test color store over.
SO-1000475,Dealer-D035,PROD-390,Model 390F Excavator,Excavators,2026-03-26,Booked,6,263371.0756455859,1580226.4538735154,South America,Q1-2026,Star consider process enough right garden law opportunity discover history.
SO-1000476,Dealer-D037,PROD-980,Model 980 Wheel Loader,Loaders,2026-03-26,Booked,1,493094.5149158778,493094.5149158778,Europe,Q4-2026,Admit mission training range step.
SO-1000477,Dealer-D030,PROD-390,Model 390F Excavator,Excavators,2026-04-14,Draft,5,193057.10319797762,965285.5159898881,South America,Q1-2026,Benefit live pass although six me brother lot candidate owner.
SO-1000478,Dealer-D048,PROD-3500,Model 3500 Engine,Engines,2026-01-09,In Production,5,460953.3588256717,2304766.7941283584,Europe,Q1-2026,To simple power miss.
SO-1000479,Dealer-D034,PROD-3600,Model 3600 Engine,Engines,2026-03-18,Delivered,8,473600.47675410577,3788803.814032846,Europe,Q2-2026,Themselves recently investment voice lot shoulder go source.
SO-1000480,Dealer-D038,PROD-390,Model 390F Excavator,Excavators,2026-02-02,Delivered,8,365363.78810078313,2922910.304806265,Europe,Q2-2026,Best care local discussion teacher exist theory impact country remember.
SO-1000481,Dealer-D043,PROD-D9,Model D9 Bulldozer,Dozers,2026-05-23,In Production,6,189638.20210626387,1137829.2126375833,Europe,Q2-2026,Official brother according pressure.
SO-1000482,Dealer-D012,PROD-950,Model 950 Wheel Loader,Loaders,2026-01-04,In Production,2,71146.62545140286,142293.2509028057,Asia Pacific,Q2-2026,Impact blood international one end movie north partner.
SO-1000483,Dealer-D036,PROD-320,Model 320 Excavator,Excavators,2026-01-09,On Hold,5,131295.89359008643,656479.4679504321,North America,Q3-2026,Sense including six lot have never effect fill.
SO-1000484,Dealer-D034,PROD-D9,Model D9 Bulldozer,Dozers,2026-01-04,Scheduled,12,110005.01029236667,1320060.1235084,Asia Pacific,Q2-2026,Similar huge catch tell budget discover situation we.
SO-1000485,Dealer-D016,PROD-390,Model 390F Excavator,Excavators,2026-03-10,Booked,2,263438.8991907936,526877.7983815873,South America,Q1-2026,Democrat hundred full nearly recent.
SO-1000486,Dealer-D048,PROD-D10,Model D10 Bulldozer,Dozers,2026-06-12,Shipped,6,118284.3108288736,709705.8649732416,Asia Pacific,Q1-2026,Claim who accept before certainly.
SO-1000487,Dealer-D009,PROD-390,Model 390F Excavator,Excavators,2026-05-10,Delivered,1,361274.05136060994,361274.05136060994,Europe,Q3-2026,Itself ask develop bag also his worker pass minute represent.
SO-1000488,Dealer-D034,PROD-980,Model 980 Wheel Loader,Loaders,2026-06-26,Invoiced,12,409012.1066034826,4908145.279241791,Asia Pacific,Q4-2026,Arm similar compare manager action sure us million crime six.
SO-1000489,Dealer-D030,PROD-390,Model 390F Excavator,Excavators,2026-04-23,Back Ordered,6,438638.47358772025,2631830.8415263216,Asia Pacific,Q1-2026,Middle discuss college already dream a church you sister good.
SO-1000490,Dealer-D012,PROD-980,Model 980 Wheel Loader,Loaders,2026-02-25,Booked,4,444987.2321881812,1779948.9287527248,Africa,Q4-2026,If customer address region try near risk next.
